Date,Product,Region,Year,Festival,Daily_Sales,Opening_Stock,Closing_Stock,Replenishment_Qty,New_Order_Qty,Stock_Out_Flag,Stock_Coverage_Days,Service_Level,Price_Index,Threshold,Lead_Time_Days,Stock_Recommendation,Day_Relative_To_Festival,Regional_Weight,Weather_Factor,Weekend_Factor,Promotion_Factor,Economic_Factor,Adjusted_Sales,Inventory_Turnover,Inventory_Turnover_Rate,Efficiency_Score,Profit_Margin
09-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,70,FALSE,0,0,1.18,54,10,Medium,-6,0.9,1.3,1,1,1.071,0,0,0,0,0.329
10-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,-5,0.9,1.3,1,1,1.071,0,0,0,0,0.387
11-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,-4,0.9,1.3,1,1,1.071,0,0,0,0,0.331
12-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,-3,0.9,1.3,1.2,1,1.071,0,0,0,0,0.38
13-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,-2,0.9,1.3,1.4,1,1.071,0,0,0,0,0.404
14-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,-1,0.9,1.3,1.6,1,1.071,0,0,0,0,0.352
15-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,TRUE,0,0,1.18,54,10,Medium,0,0.9,1.3,1,1,1.071,0,0,0,0,0.291
16-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,1,0.9,1.3,1,1,1.071,0,0,0,0,0.324
17-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,2,0.9,1.3,1,1,1.071,0,0,0,0,0.357
18-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,9,0,61,70,0,FALSE,6.7,1,1.18,54,10,Medium,3,0.9,1.3,1,1,1.071,12.53,9,270,6.03,0.316
19-01-2024,Dry Fruits,North,2024,Lohri/Pongal/Makar Sankranti,2,61,129,70,0,FALSE,61.43,1,1.18,54,10,Medium,4,0.9,1.3,1.2,1,1.071,3.34,0.0323,0.97,55.29,0.323
27-02-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,19,129,110,0,0,FALSE,5.76,1,1.17,49.5,11,Low,-10,0.9,1.3,1,1,1.071,26.45,0.1462,4.39,5.18,0.375
28-02-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,25,110,85,0,0,FALSE,3.39,1,1.17,49.5,11,Low,-9,0.9,1.3,1,1,1.071,34.81,0.2252,6.76,3.05,0.399
29-02-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,34,85,51,0,0,FALSE,1.5,1,1.17,49.5,11,Low,-8,0.9,1.3,1,1,1.071,47.34,0.3953,11.86,1.35,0.389
01-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,41,51,10,0,64,FALSE,0.24,1,1.17,49.5,11,Low,-7,0.9,0.7,1.2,1,1.071,36.89,0.7885,23.66,0.22,0.409
02-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,10,10,0,0,64,FALSE,0,0,1.17,49.5,11,Low,-6,0.9,0.7,1.4,1,1.071,10.5,0.9091,27.27,0,0.366
03-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.17,49.5,11,Low,-5,0.9,0.7,1.6,1,1.071,0,0,0,0,0.418
04-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.17,49.5,11,Low,-4,0.9,0.7,1,1,1.071,0,0,0,0,0.373
05-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.17,49.5,11,Low,-3,0.9,0.7,1,1,1.071,0,0,0,0,0.309
06-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.17,49.5,11,Low,-2,0.9,0.7,1,1,1.071,0,0,0,0,0.302
07-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.17,49.5,11,Low,-1,0.9,0.7,1,1,1.071,0,0,0,0,0.353
08-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.17,49.5,11,Low,0,0.9,0.7,1.2,1,1.071,0,0,0,0,0.301
09-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.17,49.5,11,Low,1,0.9,0.7,1.4,1,1.071,0,0,0,0,0.389
10-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.17,49.5,11,Low,2,0.9,0.7,1.6,1,1.071,0,0,0,0,0.367
11-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.17,49.5,11,Low,3,0.9,0.7,1,1,1.071,0,0,0,0,0.399
12-03-2024,Dry Fruits,North,2024,Maha Shivaratri/Vasant Panchami,2,0,62,64,0,FALSE,29.52,1,1.17,49.5,11,Low,4,0.9,0.7,1,1,1.071,1.5,2,60,26.57,0.339
15-03-2024,Dry Fruits,North,2024,Holi,26,62,100,64,0,FALSE,3.83,1,1.2,65,7,Medium,-10,1,0.7,1.2,1,1.071,23.39,0.4127,12.38,3.83,0.306
16-03-2024,Dry Fruits,North,2024,Holi,41,100,59,0,0,FALSE,1.44,1,1.2,65,7,Medium,-9,1,0.7,1.4,1,1.071,43.03,0.4059,12.18,1.44,0.292
17-03-2024,Dry Fruits,North,2024,Holi,41,59,18,0,84,FALSE,0.44,1,1.2,65,7,Medium,-8,1,0.7,1.6,1,1.071,49.18,0.6833,20.5,0.44,0.302
18-03-2024,Dry Fruits,North,2024,Holi,18,18,0,0,84,FALSE,0,0,1.2,65,7,Medium,-7,1,0.7,1,1,1.071,13.49,0.9474,28.42,0,0.337
19-03-2024,Dry Fruits,North,2024,Holi,0,0,0,0,0,FALSE,0,0,1.2,65,7,Medium,-6,1,0.7,1,1,1.071,0,0,0,0,0.387
20-03-2024,Dry Fruits,North,2024,Holi,0,0,0,0,0,FALSE,0,0,1.2,65,7,Medium,-5,1,0.7,1,1,1.071,0,0,0,0,0.423
21-03-2024,Dry Fruits,North,2024,Holi,0,0,0,0,0,FALSE,0,0,1.2,65,7,Medium,-4,1,0.7,1,1,1.071,0,0,0,0,0.418
22-03-2024,Dry Fruits,North,2024,Holi,0,0,0,0,0,FALSE,0,0,1.2,65,7,Medium,-3,1,0.7,1.2,1,1.071,0,0,0,0,0.428
23-03-2024,Dry Fruits,North,2024,Holi,0,0,0,0,0,FALSE,0,0,1.2,65,7,Medium,-2,1,0.7,1.4,1,1.071,0,0,0,0,0.369
24-03-2024,Dry Fruits,North,2024,Holi,78,0,6,84,84,TRUE,0.08,1,1.2,65,7,Medium,-1,1,0.7,1.6,1,1.071,93.56,78,2340,0.08,0.353
25-03-2024,Dry Fruits,North,2024,Holi,77,6,13,84,84,FALSE,0.17,1,1.2,65,7,Medium,0,1,0.7,1,1,1.071,57.73,11,330,0.17,0.317
26-03-2024,Dry Fruits,North,2024,Holi,13,13,0,0,0,FALSE,0,0,1.2,65,7,Medium,1,1,0.7,1,1,1.071,9.75,0.9286,27.86,0,0.338
27-03-2024,Dry Fruits,North,2024,Holi,0,0,0,0,0,FALSE,0,0,1.2,65,7,Medium,2,1,0.7,1,1,1.071,0,0,0,0,0.41
28-03-2024,Dry Fruits,North,2024,Holi,0,0,0,0,0,FALSE,0,0,1.2,65,7,Medium,3,1,0.7,1,1,1.071,0,0,0,0,0.418
29-03-2024,Dry Fruits,North,2024,Holi,0,0,0,0,0,FALSE,0,0,1.2,65,7,Medium,4,1,0.7,1.2,1,1.071,0,0,0,0,0.293
07-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,17,0,151,168,0,FALSE,8.83,1,1.18,48,9,Medium,-10,0.8,0.7,1.6,1,1.071,20.39,17,510,7.06,0.423
08-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,21,151,130,0,0,FALSE,6.16,1,1.18,48,9,Medium,-9,0.8,0.7,1,1,1.071,15.74,0.1382,4.15,4.93,0.36
09-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,17,130,113,0,0,FALSE,6.61,1,1.18,48,9,Medium,-8,0.8,0.7,1,1,1.071,12.74,0.1298,3.89,5.29,0.356
10-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,34,113,79,0,0,FALSE,2.32,1,1.18,48,9,Medium,-7,0.8,0.7,1,1,1.071,25.49,0.2982,8.95,1.86,0.31
11-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,27,79,52,0,0,FALSE,1.92,1,1.18,48,9,Medium,-6,0.8,0.7,1,1,1.071,20.24,0.3375,10.12,1.54,0.353
12-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,40,52,12,0,62,FALSE,0.3,1,1.18,48,9,Medium,-5,0.8,0.7,1.2,1,1.071,35.99,0.7547,22.64,0.24,0.327
13-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,12,12,0,0,62,FALSE,0,0,1.18,48,9,Medium,-4,0.8,0.7,1.4,1,1.071,12.59,0.9231,27.69,0,0.304
14-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,48,9,Medium,-3,0.8,0.7,1.6,1,1.071,0,0,0,0,0.38
15-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,48,9,Medium,-2,0.8,0.7,1,1,1.071,0,0,0,0,0.294
16-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,48,9,Medium,-1,0.8,0.7,1,1,1.071,0,0,0,0,0.41
17-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,48,9,Medium,0,0.8,0.7,1,1,1.071,0,0,0,0,0.305
18-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,48,9,Medium,1,0.8,0.7,1,1,1.071,0,0,0,0,0.414
19-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,48,9,Medium,2,0.8,0.7,1.2,1,1.071,0,0,0,0,0.371
20-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.18,48,9,Medium,3,0.8,0.7,1.4,1,1.071,0,0,0,0,0.312
21-04-2024,Dry Fruits,North,2024,Ram Navami/Baisakhi/Easter,2,0,60,62,0,FALSE,28.57,1,1.18,48,9,Medium,4,0.8,0.7,1.6,1,1.071,2.4,2,60,22.86,0.386
13-05-2024,Dry Fruits,North,2024,Buddha Purnima,13,60,109,62,0,FALSE,8.32,1,1.18,42,13,Medium,-10,0.7,0.7,1,1,1.071,9.75,0.2131,6.39,5.82,0.309
14-05-2024,Dry Fruits,North,2024,Buddha Purnima,13,109,96,0,0,FALSE,7.33,1,1.18,42,13,Medium,-9,0.7,0.7,1,1,1.071,9.75,0.1182,3.55,5.13,0.361
15-05-2024,Dry Fruits,North,2024,Buddha Purnima,18,96,78,0,0,FALSE,4.31,1,1.18,42,13,Medium,-8,0.7,0.7,1,1,1.071,13.49,0.1856,5.57,3.02,0.33
16-05-2024,Dry Fruits,North,2024,Buddha Purnima,20,78,58,0,0,FALSE,2.89,1,1.18,42,13,Medium,-7,0.7,0.7,1,1,1.071,14.99,0.2532,7.6,2.02,0.294
17-05-2024,Dry Fruits,North,2024,Buddha Purnima,23,58,35,0,0,FALSE,1.52,1,1.18,42,13,Medium,-6,0.7,0.7,1.2,1,1.071,20.69,0.3898,11.69,1.06,0.416
18-05-2024,Dry Fruits,North,2024,Buddha Purnima,32,35,3,0,54,FALSE,0.09,1,1.18,42,13,Medium,-5,0.7,0.7,1.4,1,1.071,33.59,0.8889,26.67,0.06,0.293
19-05-2024,Dry Fruits,North,2024,Buddha Purnima,3,3,0,0,54,FALSE,0,0,1.18,42,13,Medium,-4,0.7,0.7,1.6,1,1.071,3.6,0.75,22.5,0,0.326
20-05-2024,Dry Fruits,North,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,42,13,Medium,-3,0.7,0.7,1,1,1.071,0,0,0,0,0.41
21-05-2024,Dry Fruits,North,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,42,13,Medium,-2,0.7,0.7,1,1,1.071,0,0,0,0,0.311
22-05-2024,Dry Fruits,North,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,42,13,Medium,-1,0.7,0.7,1,1,1.071,0,0,0,0,0.362
23-05-2024,Dry Fruits,North,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,42,13,Medium,0,0.7,0.7,1,1,1.071,0,0,0,0,0.297
24-05-2024,Dry Fruits,North,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,42,13,Medium,1,0.7,0.7,1.2,1,1.071,0,0,0,0,0.395
25-05-2024,Dry Fruits,North,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,42,13,Medium,2,0.7,0.7,1.4,1,1.071,0,0,0,0,0.39
26-05-2024,Dry Fruits,North,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,42,13,Medium,3,0.7,0.7,1.6,1,1.071,0,0,0,0,0.344
27-05-2024,Dry Fruits,North,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,42,13,Medium,4,0.7,0.7,1,1,1.071,0,0,0,0,0.352
27-06-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,10,0,98,108,0,FALSE,9.7,1,1.17,33,12,Low,-10,0.6,0.7,1,1,1.071,7.5,10,300,5.82,0.421
28-06-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,12,98,86,0,0,FALSE,7.11,1,1.17,33,12,Low,-9,0.6,0.7,1.2,1,1.071,10.8,0.1212,3.64,4.27,0.369
29-06-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,14,86,72,0,0,FALSE,5.11,1,1.17,33,12,Low,-8,0.6,0.7,1.4,1,1.071,14.69,0.1609,4.83,3.07,0.295
30-06-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,15,72,57,0,0,FALSE,3.77,1,1.17,33,12,Low,-7,0.6,0.7,1.6,1,1.071,17.99,0.2055,6.16,2.26,0.387
01-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,21,57,36,0,0,FALSE,1.71,1,1.17,33,12,Low,-6,0.6,1,1,1,1.071,22.49,0.3621,10.86,1.03,0.357
02-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,22,36,14,0,0,FALSE,0.63,1,1.17,33,12,Low,-5,0.6,1,1,1,1.071,23.56,0.5946,17.84,0.38,0.42
03-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,14,14,0,0,42,FALSE,0,0,1.17,33,12,Low,-4,0.6,1,1,1,1.071,14.99,0.9333,28,0,0.349
04-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,0,0,0,0,42,FALSE,0,0,1.17,33,12,Low,-3,0.6,1,1,1,1.071,0,0,0,0,0.381
05-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.17,33,12,Low,-2,0.6,1,1.2,1,1.071,0,0,0,0,0.33
06-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.17,33,12,Low,-1,0.6,1,1.4,1,1.071,0,0,0,0,0.283
07-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.17,33,12,Low,0,0.6,1,1.6,1,1.071,0,0,0,0,0.41
08-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.17,33,12,Low,1,0.6,1,1,1,1.071,0,0,0,0,0.289
09-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.17,33,12,Low,2,0.6,1,1,1,1.071,0,0,0,0,0.399
10-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.17,33,12,Low,3,0.6,1,1,1,1.071,0,0,0,0,0.381
11-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,-10,0.8,1,1,1,1.071,0,0,0,0,0.392
11-07-2024,Dry Fruits,North,2024,Rath Yatra/Local Festivals,0,0,0,0,0,FALSE,0,0,1.17,33,12,Low,4,0.6,1,1,1,1.071,0,0,0,0,0.293
12-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,-9,0.8,1,1.2,1,1.071,0,0,0,0,0.401
13-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,-8,0.8,1,1.4,1,1.071,0,0,0,0,0.303
14-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,-7,0.8,1,1.6,1,1.071,0,0,0,0,0.303
15-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,-6,0.8,1,1,1,1.071,0,0,0,0,0.377
16-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,38,0,4,42,62,FALSE,0.1,1,1.18,48,13,Medium,-5,0.8,1,1,1,1.071,40.7,38,1140,0.08,0.393
17-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,46,4,0,42,62,FALSE,0,0,1.18,48,13,Medium,-4,0.8,1,1,1,1.071,49.27,9.2,276,0,0.33
18-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,-3,0.8,1,1,1,1.071,0,0,0,0,0.394
19-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,-2,0.8,1,1.2,1,1.071,0,0,0,0,0.421
20-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,-1,0.8,1,1.4,1,1.071,0,0,0,0,0.42
21-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,0,0.8,1,1.6,1,1.071,0,0,0,0,0.382
22-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,1,0.8,1,1,1,1.071,0,0,0,0,0.297
23-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,2,0.8,1,1,1,1.071,0,0,0,0,0.345
24-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,3,0.8,1,1,1,1.071,0,0,0,0,0.314
25-07-2024,Dry Fruits,North,2024,Guru Purnima/Harvest Festivals,0,0,0,0,0,FALSE,0,0,1.18,48,13,Medium,4,0.8,1,1,1,1.071,0,0,0,0,0.385
09-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,25,0,99,124,0,FALSE,3.94,1,1.23,67.5,14,Medium,-10,0.9,1,1.2,1,1.071,32.13,25,750,3.55,0.355
10-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,23,99,76,0,0,FALSE,3.29,1,1.23,67.5,14,Medium,-9,0.9,1,1.4,1,1.071,34.49,0.23,6.9,2.96,0.346
11-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,43,76,33,0,0,FALSE,0.77,1,1.23,67.5,14,Medium,-8,0.9,1,1.6,1,1.071,73.68,0.5584,16.75,0.69,0.334
12-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,33,33,0,0,87,FALSE,0,0,1.23,67.5,14,Medium,-7,0.9,1,1,1,1.071,35.34,0.9706,29.12,0,0.372
13-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,87,FALSE,0,0,1.23,67.5,14,Medium,-6,0.9,1,1,1,1.071,0,0,0,0,0.299
14-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,67.5,14,Medium,-5,0.9,1,1,1,1.071,0,0,0,0,0.415
15-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,67.5,14,Medium,-4,0.9,1,1,1,1.071,0,0,0,0,0.337
16-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,67.5,14,Medium,-3,0.9,1,1.2,1,1.071,0,0,0,0,0.356
17-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,67.5,14,Medium,-2,0.9,1,1.4,1,1.071,0,0,0,0,0.43
18-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,67.5,14,Medium,-1,0.9,1,1.6,1,1.071,0,0,0,0,0.408
19-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,67.5,14,Medium,0,0.9,1,1,1,1.071,0,0,0,0,0.433
20-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,67.5,14,Medium,1,0.9,1,1,1,1.071,0,0,0,0,0.358
21-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,67.5,14,Medium,2,0.9,1,1,1,1.071,0,0,0,0,0.306
22-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,67.5,14,Medium,3,0.9,1,1,1,1.071,0,0,0,0,0.343
23-08-2024,Dry Fruits,North,2024,Raksha Bandhan/Janmashtami/Independence Day,0,0,0,0,0,FALSE,0,0,1.23,67.5,14,Medium,4,0.9,1,1.2,1,1.071,0,0,0,0,0.3
28-08-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,18,0,156,174,0,FALSE,8.62,1,1.24,56,7,Medium,-10,0.7,1,1,1,1.071,19.28,18,540,6.03,0.323
29-08-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,21,156,135,0,0,FALSE,6.4,1,1.24,56,7,Medium,-9,0.7,1,1,1,1.071,22.49,0.1338,4.01,4.48,0.305
30-08-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,26,135,109,0,0,FALSE,4.18,1,1.24,56,7,Medium,-8,0.7,1,1.2,1,1.071,33.42,0.1912,5.74,2.93,0.442
31-08-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,35,109,74,0,0,FALSE,2.11,1,1.24,56,7,Medium,-7,0.7,1,1.4,1,1.071,52.48,0.3182,9.55,1.48,0.397
01-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,30,74,44,0,0,FALSE,1.46,1,1.24,56,7,Medium,-6,0.7,1,1.6,1,1.071,51.41,0.4,12,1.02,0.315
02-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,39,44,5,0,72,FALSE,0.13,1,1.24,56,7,Medium,-5,0.7,1,1,1,1.071,41.77,0.8667,26,0.09,0.303
03-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,5,5,0,0,72,FALSE,0,0,1.24,56,7,Medium,-4,0.7,1,1,1,1.071,5.36,0.8333,25,0,0.362
04-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,56,7,Medium,-3,0.7,1,1,1,1.071,0,0,0,0,0.416
05-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,56,7,Medium,-2,0.7,1,1,1,1.071,0,0,0,0,0.351
06-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,56,7,Medium,-1,0.7,1,1.2,1,1.071,0,0,0,0,0.414
07-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,56,7,Medium,0,0.7,1,1.4,1,1.071,0,0,0,0,0.3
08-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,56,7,Medium,1,0.7,1,1.6,1,1.071,0,0,0,0,0.435
09-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,14,0,58,72,0,FALSE,4.11,1,1.24,56,7,Medium,2,0.7,1,1,1,1.071,14.99,14,420,2.88,0.308
10-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,9,58,121,72,0,FALSE,13.3,1,1.24,56,7,Medium,3,0.7,1,1,1,1.071,9.64,0.1525,4.58,9.31,0.328
11-09-2024,Dry Fruits,North,2024,Ganesh Chaturthi/Onam/Navratri start,2,121,119,0,0,FALSE,56.67,1,1.24,56,7,Medium,4,0.7,1,1,1,1.071,2.14,0.0164,0.49,39.67,0.307
21-10-2024,Dry Fruits,North,2024,Navratri/Dussehra/Diwali,34,119,85,0,0,FALSE,2.49,1,1.27,90,11,High,-10,1,1,1,1,1.071,36.41,0.2833,8.5,2.49,0.451
22-10-2024,Dry Fruits,North,2024,Navratri/Dussehra/Diwali,40,85,45,0,0,FALSE,1.12,1,1.27,90,11,High,-9,1,1,1,1,1.071,42.84,0.4651,13.95,1.12,0.427
23-10-2024,Dry Fruits,North,2024,Navratri/Dussehra/Diwali,45,45,0,0,117,FALSE,0,0,1.27,90,11,High,-8,1,1,1,1,1.071,48.2,0.9783,29.35,0,0.444
24-10-2024,Dry Fruits,North,2024,Navratri/Dussehra/Diwali,0,0,0,0,117,FALSE,0,0,1.27,90,11,High,-7,1,1,1,1,1.071,0,0,0,0,0.366
